id,category_id,name,description,price,image_url,supplier_id,product_type,attributes,is_active,created_at,updated_at
1365115,4242717,Adjustable Dumbbell Set (ID 1365115),High-quality Adjustable Dumbbell Set from the Sports Equipment catalog. Serialized product ID: 1365115.,78.17,https://images.example.com/products/1365115.jpg,101,generic,"{""dataset_item_id"": 1365115}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1366286,1320293,Minimalist Wooden Desk (ID 1366286),High-quality Minimalist Wooden Desk from the Furniture catalog. Serialized product ID: 1366286.,153.7,https://images.example.com/products/1366286.jpg,103,generic,"{""dataset_item_id"": 1366286}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1369597,3673049,Anti-Blue Light Glasses (ID 1369597),High-quality Anti-Blue Light Glasses from the Jewelry & Accessories catalog. Serialized product ID: 1369597.,53.69,https://images.example.com/products/1369597.jpg,101,generic,"{""dataset_item_id"": 1369597}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1370564,399287,Smart Jump Rope (ID 1370564),High-quality Smart Jump Rope from the Sports Equipment catalog. Serialized product ID: 1370564.,57.4,https://images.example.com/products/1370564.jpg,101,generic,"{""dataset_item_id"": 1370564}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1370770,4719814,Hydrating Face Moisturizer (ID 1370770),High-quality Hydrating Face Moisturizer from the Cosmetics catalog. Serialized product ID: 1370770.,47.91,https://images.example.com/products/1370770.jpg,102,generic,"{""dataset_item_id"": 1370770}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1370806,3194735,Extra Virgin Olive Oil (ID 1370806),High-quality Extra Virgin Olive Oil from the Food & Groceries catalog. Serialized product ID: 1370806.,67.75,https://images.example.com/products/1370806.jpg,103,generic,"{""dataset_item_id"": 1370806}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1370842,1575622,Clean Code Reference Book (ID 1370842),High-quality Clean Code Reference Book from the Books catalog. Serialized product ID: 1370842.,26.86,https://images.example.com/products/1370842.jpg,102,generic,"{""dataset_item_id"": 1370842}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1372769,2735466,Plush Toy Bear (ID 1372769),High-quality Plush Toy Bear from the Toys & Games catalog. Serialized product ID: 1372769.,62.59,https://images.example.com/products/1372769.jpg,103,generic,"{""dataset_item_id"": 1372769}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1381037,620409,Anti-Blue Light Glasses (ID 1381037),High-quality Anti-Blue Light Glasses from the Jewelry & Accessories catalog. Serialized product ID: 1381037.,88.85,https://images.example.com/products/1381037.jpg,102,generic,"{""dataset_item_id"": 1381037}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1389713,564681,Waterproof Windbreaker Jacket (ID 1389713),High-quality Waterproof Windbreaker Jacket from the Clothing catalog. Serialized product ID: 1389713.,68.16,https://images.example.com/products/1389713.jpg,103,generic,"{""dataset_item_id"": 1389713}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1413154,3624696,Plush Toy Bear (ID 1413154),High-quality Plush Toy Bear from the Toys & Games catalog. Serialized product ID: 1413154.,46.92,https://images.example.com/products/1413154.jpg,101,generic,"{""dataset_item_id"": 1413154}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1413966,3607361,Slim Fit Denim Jeans (ID 1413966),High-quality Slim Fit Denim Jeans from the Clothing catalog. Serialized product ID: 1413966.,62.59,https://images.example.com/products/1413966.jpg,102,generic,"{""dataset_item_id"": 1413966}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1415285,4868797,Adjustable Dumbbell Set (ID 1415285),High-quality Adjustable Dumbbell Set from the Sports Equipment catalog. Serialized product ID: 1415285.,47.31,https://images.example.com/products/1415285.jpg,101,generic,"{""dataset_item_id"": 1415285}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1420923,2939262,Learning Python Development (ID 1420923),High-quality Learning Python Development from the Books catalog. Serialized product ID: 1420923.,34.2,https://images.example.com/products/1420923.jpg,102,generic,"{""dataset_item_id"": 1420923}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1422728,2640118,Warm Winter Boots (ID 1422728),High-quality Warm Winter Boots from the Shoes catalog. Serialized product ID: 1422728.,124.24,https://images.example.com/products/1422728.jpg,103,generic,"{""dataset_item_id"": 1422728}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1432656,149192,The Great Gatsby (ID 1432656),High-quality The Great Gatsby from the Books catalog. Serialized product ID: 1432656.,23.54,https://images.example.com/products/1432656.jpg,101,generic,"{""dataset_item_id"": 1432656}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1443114,4602841,Casual Fleece Hoodie (ID 1443114),High-quality Casual Fleece Hoodie from the Clothing catalog. Serialized product ID: 1443114.,32.57,https://images.example.com/products/1443114.jpg,101,generic,"{""dataset_item_id"": 1443114}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1443490,3755957,Adjustable Dumbbell Set (ID 1443490),High-quality Adjustable Dumbbell Set from the Sports Equipment catalog. Serialized product ID: 1443490.,72.07,https://images.example.com/products/1443490.jpg,101,generic,"{""dataset_item_id"": 1443490}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1447844,4181361,Casual Fleece Hoodie (ID 1447844),High-quality Casual Fleece Hoodie from the Clothing catalog. Serialized product ID: 1447844.,32.39,https://images.example.com/products/1447844.jpg,102,generic,"{""dataset_item_id"": 1447844}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1447850,4181361,Classic Cotton T-Shirt (ID 1447850),High-quality Classic Cotton T-Shirt from the Clothing catalog. Serialized product ID: 1447850.,72.15,https://images.example.com/products/1447850.jpg,101,generic,"{""dataset_item_id"": 1447850}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1462679,2885642,Mindset Shift Audiobook (ID 1462679),High-quality Mindset Shift Audiobook from the Books catalog. Serialized product ID: 1462679.,13.15,https://images.example.com/products/1462679.jpg,101,generic,"{""dataset_item_id"": 1462679}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1464478,1320293,Modern Coffee Table (ID 1464478),High-quality Modern Coffee Table from the Furniture catalog. Serialized product ID: 1464478.,240.49,https://images.example.com/products/1464478.jpg,101,generic,"{""dataset_item_id"": 1464478}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1483161,2572604,Organic SPF50 Sunscreen (ID 1483161),High-quality Organic SPF50 Sunscreen from the Cosmetics catalog. Serialized product ID: 1483161.,71.4,https://images.example.com/products/1483161.jpg,101,generic,"{""dataset_item_id"": 1483161}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1489724,2994558,Sport Sandals (ID 1489724),High-quality Sport Sandals from the Shoes catalog. Serialized product ID: 1489724.,85.64,https://images.example.com/products/1489724.jpg,102,generic,"{""dataset_item_id"": 1489724}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1501733,940822,Learning Python Development (ID 1501733),High-quality Learning Python Development from the Books catalog. Serialized product ID: 1501733.,25.28,https://images.example.com/products/1501733.jpg,102,generic,"{""dataset_item_id"": 1501733}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1505876,2578647,Anti-Slip Yoga Mat (ID 1505876),High-quality Anti-Slip Yoga Mat from the Sports Equipment catalog. Serialized product ID: 1505876.,10.85,https://images.example.com/products/1505876.jpg,102,generic,"{""dataset_item_id"": 1505876}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1509041,4223012,The Great Gatsby (ID 1509041),High-quality The Great Gatsby from the Books catalog. Serialized product ID: 1509041.,20.68,https://images.example.com/products/1509041.jpg,103,generic,"{""dataset_item_id"": 1509041}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1526737,4684862,Clean Code Reference Book (ID 1526737),High-quality Clean Code Reference Book from the Books catalog. Serialized product ID: 1526737.,37.38,https://images.example.com/products/1526737.jpg,101,generic,"{""dataset_item_id"": 1526737}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1533647,2948269,Anti-Blue Light Glasses (ID 1533647),High-quality Anti-Blue Light Glasses from the Jewelry & Accessories catalog. Serialized product ID: 1533647.,85.53,https://images.example.com/products/1533647.jpg,103,generic,"{""dataset_item_id"": 1533647}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1545024,1216617,Smart Jump Rope (ID 1545024),High-quality Smart Jump Rope from the Sports Equipment catalog. Serialized product ID: 1545024.,40.76,https://images.example.com/products/1545024.jpg,101,generic,"{""dataset_item_id"": 1545024}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1551966,4069500,Smartphone (ID 1551966),High-quality Smartphone from the Electronics catalog. Serialized product ID: 1551966.,947.52,https://images.example.com/products/1551966.jpg,102,generic,"{""dataset_item_id"": 1551966}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1556593,1127566,Building Blocks Set (ID 1556593),High-quality Building Blocks Set from the Toys & Games catalog. Serialized product ID: 1556593.,75.83,https://images.example.com/products/1556593.jpg,102,generic,"{""dataset_item_id"": 1556593}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1559384,3002561,Casual Fleece Hoodie (ID 1559384),High-quality Casual Fleece Hoodie from the Clothing catalog. Serialized product ID: 1559384.,49.45,https://images.example.com/products/1559384.jpg,103,generic,"{""dataset_item_id"": 1559384}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1565910,2355072,Introduction to Algorithms (ID 1565910),High-quality Introduction to Algorithms from the Books catalog. Serialized product ID: 1565910.,25.38,https://images.example.com/products/1565910.jpg,103,generic,"{""dataset_item_id"": 1565910}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1572510,285583,Ergonomic Office Chair (ID 1572510),High-quality Ergonomic Office Chair from the Furniture catalog. Serialized product ID: 1572510.,456.18,https://images.example.com/products/1572510.jpg,102,generic,"{""dataset_item_id"": 1572510}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1576207,154040,Laptop Pro (ID 1576207),High-quality Laptop Pro from the Electronics catalog. Serialized product ID: 1576207.,297.26,https://images.example.com/products/1576207.jpg,102,generic,"{""dataset_item_id"": 1576207}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1582775,3416804,Hydrating Face Moisturizer (ID 1582775),High-quality Hydrating Face Moisturizer from the Cosmetics catalog. Serialized product ID: 1582775.,50.65,https://images.example.com/products/1582775.jpg,102,generic,"{""dataset_item_id"": 1582775}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1589561,2495340,Smartwatch Elite (ID 1589561),High-quality Smartwatch Elite from the Electronics catalog. Serialized product ID: 1589561.,402.18,https://images.example.com/products/1589561.jpg,103,generic,"{""dataset_item_id"": 1589561}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1616429,4254099,Gold Plated Ring (ID 1616429),High-quality Gold Plated Ring from the Jewelry & Accessories catalog. Serialized product ID: 1616429.,80.03,https://images.example.com/products/1616429.jpg,103,generic,"{""dataset_item_id"": 1616429}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1624837,866301,Winter Woolen Sweater (ID 1624837),High-quality Winter Woolen Sweater from the Clothing catalog. Serialized product ID: 1624837.,25.56,https://images.example.com/products/1624837.jpg,102,generic,"{""dataset_item_id"": 1624837}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1632677,4643350,Smartwatch Elite (ID 1632677),High-quality Smartwatch Elite from the Electronics catalog. Serialized product ID: 1632677.,926.67,https://images.example.com/products/1632677.jpg,103,generic,"{""dataset_item_id"": 1632677}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1632783,2212343,Modern Coffee Table (ID 1632783),High-quality Modern Coffee Table from the Furniture catalog. Serialized product ID: 1632783.,303.8,https://images.example.com/products/1632783.jpg,102,generic,"{""dataset_item_id"": 1632783}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1636223,3343095,Premium Arabica Coffee Beans (ID 1636223),High-quality Premium Arabica Coffee Beans from the Food & Groceries catalog. Serialized product ID: 1636223.,60.64,https://images.example.com/products/1636223.jpg,103,generic,"{""dataset_item_id"": 1636223}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1657754,285583,Adjustable Standing Desk (ID 1657754),High-quality Adjustable Standing Desk from the Furniture catalog. Serialized product ID: 1657754.,91.36,https://images.example.com/products/1657754.jpg,103,generic,"{""dataset_item_id"": 1657754}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1659199,4756105,Natural Honey Jar (ID 1659199),High-quality Natural Honey Jar from the Food & Groceries catalog. Serialized product ID: 1659199.,45.29,https://images.example.com/products/1659199.jpg,102,generic,"{""dataset_item_id"": 1659199}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1679779,2466971,Casual Fleece Hoodie (ID 1679779),High-quality Casual Fleece Hoodie from the Clothing catalog. Serialized product ID: 1679779.,26.63,https://images.example.com/products/1679779.jpg,102,generic,"{""dataset_item_id"": 1679779}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1685244,2440364,Gentle Cleansing Foam (ID 1685244),High-quality Gentle Cleansing Foam from the Cosmetics catalog. Serialized product ID: 1685244.,40.64,https://images.example.com/products/1685244.jpg,101,generic,"{""dataset_item_id"": 1685244}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1697078,1573465,Premium Arabica Coffee Beans (ID 1697078),High-quality Premium Arabica Coffee Beans from the Food & Groceries catalog. Serialized product ID: 1697078.,47.74,https://images.example.com/products/1697078.jpg,102,generic,"{""dataset_item_id"": 1697078}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1699399,1691699,Gold Plated Ring (ID 1699399),High-quality Gold Plated Ring from the Jewelry & Accessories catalog. Serialized product ID: 1699399.,76.56,https://images.example.com/products/1699399.jpg,102,generic,"{""dataset_item_id"": 1699399}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1701914,4643350,Noise Cancelling Headphone (ID 1701914),High-quality Noise Cancelling Headphone from the Electronics catalog. Serialized product ID: 1701914.,350.15,https://images.example.com/products/1701914.jpg,102,generic,"{""dataset_item_id"": 1701914}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1703317,3779369,Anti-Blue Light Glasses (ID 1703317),High-quality Anti-Blue Light Glasses from the Jewelry & Accessories catalog. Serialized product ID: 1703317.,28.71,https://images.example.com/products/1703317.jpg,101,generic,"{""dataset_item_id"": 1703317}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1708839,3351726,Plush Toy Bear (ID 1708839),High-quality Plush Toy Bear from the Toys & Games catalog. Serialized product ID: 1708839.,49.21,https://images.example.com/products/1708839.jpg,103,generic,"{""dataset_item_id"": 1708839}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1714664,550660,Noise Cancelling Headphone (ID 1714664),High-quality Noise Cancelling Headphone from the Electronics catalog. Serialized product ID: 1714664.,584.94,https://images.example.com/products/1714664.jpg,102,generic,"{""dataset_item_id"": 1714664}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1723753,3880463,Modern Coffee Table (ID 1723753),High-quality Modern Coffee Table from the Furniture catalog. Serialized product ID: 1723753.,173.95,https://images.example.com/products/1723753.jpg,101,generic,"{""dataset_item_id"": 1723753}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1727986,3371868,Formal Leather Shoes (ID 1727986),High-quality Formal Leather Shoes from the Shoes catalog. Serialized product ID: 1727986.,125.94,https://images.example.com/products/1727986.jpg,103,generic,"{""dataset_item_id"": 1727986}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1728241,1973012,The Great Gatsby (ID 1728241),High-quality The Great Gatsby from the Books catalog. Serialized product ID: 1728241.,10.21,https://images.example.com/products/1728241.jpg,101,generic,"{""dataset_item_id"": 1728241}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1735206,4022701,Slim Fit Denim Jeans (ID 1735206),High-quality Slim Fit Denim Jeans from the Clothing catalog. Serialized product ID: 1735206.,75.78,https://images.example.com/products/1735206.jpg,101,generic,"{""dataset_item_id"": 1735206}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1757094,2982027,Smart Jump Rope (ID 1757094),High-quality Smart Jump Rope from the Sports Equipment catalog. Serialized product ID: 1757094.,83.89,https://images.example.com/products/1757094.jpg,103,generic,"{""dataset_item_id"": 1757094}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1762506,477292,The Great Gatsby (ID 1762506),High-quality The Great Gatsby from the Books catalog. Serialized product ID: 1762506.,13.57,https://images.example.com/products/1762506.jpg,101,generic,"{""dataset_item_id"": 1762506}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1764042,174239,Anti-Blue Light Glasses (ID 1764042),High-quality Anti-Blue Light Glasses from the Jewelry & Accessories catalog. Serialized product ID: 1764042.,49.51,https://images.example.com/products/1764042.jpg,101,generic,"{""dataset_item_id"": 1764042}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1766214,3102419,Gold Plated Ring (ID 1766214),High-quality Gold Plated Ring from the Jewelry & Accessories catalog. Serialized product ID: 1766214.,58.01,https://images.example.com/products/1766214.jpg,101,generic,"{""dataset_item_id"": 1766214}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1773417,3738615,Dark Chocolate Bar 80% (ID 1773417),High-quality Dark Chocolate Bar 80% from the Food & Groceries catalog. Serialized product ID: 1773417.,48.71,https://images.example.com/products/1773417.jpg,102,generic,"{""dataset_item_id"": 1773417}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1779897,1051370,Bluetooth Speaker (ID 1779897),High-quality Bluetooth Speaker from the Electronics catalog. Serialized product ID: 1779897.,789.44,https://images.example.com/products/1779897.jpg,101,generic,"{""dataset_item_id"": 1779897}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1780583,401357,Waterproof Sports Backpack (ID 1780583),High-quality Waterproof Sports Backpack from the Sports Equipment catalog. Serialized product ID: 1780583.,61.95,https://images.example.com/products/1780583.jpg,103,generic,"{""dataset_item_id"": 1780583}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1783613,3369736,Building Blocks Set (ID 1783613),High-quality Building Blocks Set from the Toys & Games catalog. Serialized product ID: 1783613.,72.53,https://images.example.com/products/1783613.jpg,101,generic,"{""dataset_item_id"": 1783613}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1785183,2672762,Learning Python Development (ID 1785183),High-quality Learning Python Development from the Books catalog. Serialized product ID: 1785183.,37.94,https://images.example.com/products/1785183.jpg,101,generic,"{""dataset_item_id"": 1785183}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1788471,4181361,Slim Fit Denim Jeans (ID 1788471),High-quality Slim Fit Denim Jeans from the Clothing catalog. Serialized product ID: 1788471.,52.04,https://images.example.com/products/1788471.jpg,102,generic,"{""dataset_item_id"": 1788471}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1791424,440901,Casual Fleece Hoodie (ID 1791424),High-quality Casual Fleece Hoodie from the Clothing catalog. Serialized product ID: 1791424.,51.85,https://images.example.com/products/1791424.jpg,102,generic,"{""dataset_item_id"": 1791424}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1795031,3947630,Smartwatch Elite (ID 1795031),High-quality Smartwatch Elite from the Electronics catalog. Serialized product ID: 1795031.,456.59,https://images.example.com/products/1795031.jpg,103,generic,"{""dataset_item_id"": 1795031}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1795671,1216617,Anti-Slip Yoga Mat (ID 1795671),High-quality Anti-Slip Yoga Mat from the Sports Equipment catalog. Serialized product ID: 1795671.,23.64,https://images.example.com/products/1795671.jpg,103,generic,"{""dataset_item_id"": 1795671}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1802878,381850,Tablet Air (ID 1802878),High-quality Tablet Air from the Electronics catalog. Serialized product ID: 1802878.,720.86,https://images.example.com/products/1802878.jpg,103,generic,"{""dataset_item_id"": 1802878}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1804513,3002561,Waterproof Windbreaker Jacket (ID 1804513),High-quality Waterproof Windbreaker Jacket from the Clothing catalog. Serialized product ID: 1804513.,30.54,https://images.example.com/products/1804513.jpg,103,generic,"{""dataset_item_id"": 1804513}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1808592,902556,Strategy Board Game (ID 1808592),High-quality Strategy Board Game from the Toys & Games catalog. Serialized product ID: 1808592.,77.61,https://images.example.com/products/1808592.jpg,103,generic,"{""dataset_item_id"": 1808592}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1814314,4339722,Mindset Shift Audiobook (ID 1814314),High-quality Mindset Shift Audiobook from the Books catalog. Serialized product ID: 1814314.,27.01,https://images.example.com/products/1814314.jpg,101,generic,"{""dataset_item_id"": 1814314}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1815456,1575622,The Great Gatsby (ID 1815456),High-quality The Great Gatsby from the Books catalog. Serialized product ID: 1815456.,32.89,https://images.example.com/products/1815456.jpg,103,generic,"{""dataset_item_id"": 1815456}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1818928,4756105,Premium Arabica Coffee Beans (ID 1818928),High-quality Premium Arabica Coffee Beans from the Food & Groceries catalog. Serialized product ID: 1818928.,78.57,https://images.example.com/products/1818928.jpg,102,generic,"{""dataset_item_id"": 1818928}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1826559,634390,Bluetooth Speaker (ID 1826559),High-quality Bluetooth Speaker from the Electronics catalog. Serialized product ID: 1826559.,578.94,https://images.example.com/products/1826559.jpg,103,generic,"{""dataset_item_id"": 1826559}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1831836,721664,Organic SPF50 Sunscreen (ID 1831836),High-quality Organic SPF50 Sunscreen from the Cosmetics catalog. Serialized product ID: 1831836.,39.83,https://images.example.com/products/1831836.jpg,103,generic,"{""dataset_item_id"": 1831836}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1833783,1694669,Premium Sunglasses (ID 1833783),High-quality Premium Sunglasses from the Jewelry & Accessories catalog. Serialized product ID: 1833783.,65.87,https://images.example.com/products/1833783.jpg,101,generic,"{""dataset_item_id"": 1833783}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1839074,1672186,Plush Toy Bear (ID 1839074),High-quality Plush Toy Bear from the Toys & Games catalog. Serialized product ID: 1839074.,84.86,https://images.example.com/products/1839074.jpg,102,generic,"{""dataset_item_id"": 1839074}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1843392,2735466,Strategy Board Game (ID 1843392),High-quality Strategy Board Game from the Toys & Games catalog. Serialized product ID: 1843392.,14.92,https://images.example.com/products/1843392.jpg,102,generic,"{""dataset_item_id"": 1843392}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1849180,1414043,Ergonomic Office Chair (ID 1849180),High-quality Ergonomic Office Chair from the Furniture catalog. Serialized product ID: 1849180.,346.31,https://images.example.com/products/1849180.jpg,102,generic,"{""dataset_item_id"": 1849180}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1855491,1299190,Bluetooth Speaker (ID 1855491),High-quality Bluetooth Speaker from the Electronics catalog. Serialized product ID: 1855491.,735.87,https://images.example.com/products/1855491.jpg,102,generic,"{""dataset_item_id"": 1855491}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1857391,722797,Anti-Slip Yoga Mat (ID 1857391),High-quality Anti-Slip Yoga Mat from the Sports Equipment catalog. Serialized product ID: 1857391.,21.56,https://images.example.com/products/1857391.jpg,103,generic,"{""dataset_item_id"": 1857391}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1864005,1299190,Bluetooth Speaker (ID 1864005),High-quality Bluetooth Speaker from the Electronics catalog. Serialized product ID: 1864005.,967.96,https://images.example.com/products/1864005.jpg,102,generic,"{""dataset_item_id"": 1864005}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1870386,4145813,Minimalist Wooden Desk (ID 1870386),High-quality Minimalist Wooden Desk from the Furniture catalog. Serialized product ID: 1870386.,338.07,https://images.example.com/products/1870386.jpg,103,generic,"{""dataset_item_id"": 1870386}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1871881,411153,Minimalist Wooden Desk (ID 1871881),High-quality Minimalist Wooden Desk from the Furniture catalog. Serialized product ID: 1871881.,404.57,https://images.example.com/products/1871881.jpg,102,generic,"{""dataset_item_id"": 1871881}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1880571,3378887,Anti-Slip Yoga Mat (ID 1880571),High-quality Anti-Slip Yoga Mat from the Sports Equipment catalog. Serialized product ID: 1880571.,45.94,https://images.example.com/products/1880571.jpg,103,generic,"{""dataset_item_id"": 1880571}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1885579,381850,Laptop Pro (ID 1885579),High-quality Laptop Pro from the Electronics catalog. Serialized product ID: 1885579.,632.63,https://images.example.com/products/1885579.jpg,102,generic,"{""dataset_item_id"": 1885579}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1892802,4868797,Heavy-Duty Resistance Bands (ID 1892802),High-quality Heavy-Duty Resistance Bands from the Sports Equipment catalog. Serialized product ID: 1892802.,85.06,https://images.example.com/products/1892802.jpg,101,generic,"{""dataset_item_id"": 1892802}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1892817,553365,Dark Chocolate Bar 80% (ID 1892817),High-quality Dark Chocolate Bar 80% from the Food & Groceries catalog. Serialized product ID: 1892817.,31.22,https://images.example.com/products/1892817.jpg,102,generic,"{""dataset_item_id"": 1892817}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1893423,154040,Bluetooth Speaker (ID 1893423),High-quality Bluetooth Speaker from the Electronics catalog. Serialized product ID: 1893423.,319.23,https://images.example.com/products/1893423.jpg,102,generic,"{""dataset_item_id"": 1893423}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1898034,362750,Smartphone (ID 1898034),High-quality Smartphone from the Electronics catalog. Serialized product ID: 1898034.,612.29,https://images.example.com/products/1898034.jpg,103,generic,"{""dataset_item_id"": 1898034}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1905948,1132465,Premium Arabica Coffee Beans (ID 1905948),High-quality Premium Arabica Coffee Beans from the Food & Groceries catalog. Serialized product ID: 1905948.,40.62,https://images.example.com/products/1905948.jpg,101,generic,"{""dataset_item_id"": 1905948}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1931272,339124,Matte Red Lipstick (ID 1931272),High-quality Matte Red Lipstick from the Cosmetics catalog. Serialized product ID: 1931272.,51.46,https://images.example.com/products/1931272.jpg,102,generic,"{""dataset_item_id"": 1931272}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1941452,3002561,Winter Woolen Sweater (ID 1941452),High-quality Winter Woolen Sweater from the Clothing catalog. Serialized product ID: 1941452.,26.64,https://images.example.com/products/1941452.jpg,101,generic,"{""dataset_item_id"": 1941452}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1944257,846990,Smartwatch Elite (ID 1944257),High-quality Smartwatch Elite from the Electronics catalog. Serialized product ID: 1944257.,418.99,https://images.example.com/products/1944257.jpg,102,generic,"{""dataset_item_id"": 1944257}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1944561,3231625,Extra Virgin Olive Oil (ID 1944561),High-quality Extra Virgin Olive Oil from the Food & Groceries catalog. Serialized product ID: 1944561.,36.99,https://images.example.com/products/1944561.jpg,103,generic,"{""dataset_item_id"": 1944561}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
1951985,2735466,1000-Piece Jigsaw Puzzle (ID 1951985),High-quality 1000-Piece Jigsaw Puzzle from the Toys & Games catalog. Serialized product ID: 1951985.,70.91,https://images.example.com/products/1951985.jpg,102,generic,"{""dataset_item_id"": 1951985}",True,2026-06-07 15:13:55,2026-06-07 15:13:55
